dataset_accession,participant_id,run_id,trial_index,task_paradigm,stimulus_condition,raw_onset_sec,raw_duration_sec,raw_response_time_sec,response_time_ms,accuracy,is_cognitive_conflict
ds000102,sub-17,1,2,flanker,congruent,10.0,2.0,0.684,684.0,1.0,0.0
ds000102,sub-17,1,3,flanker,congruent,20.0,2.0,0.633,633.0,1.0,0.0
ds000102,sub-17,1,4,flanker,congruent,30.0,2.0,0.661,661.0,1.0,0.0
ds000102,sub-17,1,5,flanker,incongruent,42.0,2.0,1.271,1271.0,1.0,1.0
ds000102,sub-17,1,6,flanker,congruent,52.0,2.0,0.699,699.0,1.0,0.0
ds000102,sub-17,1,7,flanker,incongruent,64.0,2.0,1.029,1029.0,1.0,1.0
ds000102,sub-17,1,8,flanker,incongruent,76.0,2.0,1.072,1072.0,1.0,1.0
ds000102,sub-17,1,9,flanker,congruent,88.0,2.0,0.93,930.0,1.0,0.0
ds000102,sub-17,1,10,flanker,congruent,102.0,2.0,0.686,686.0,1.0,0.0
ds000102,sub-17,1,11,flanker,incongruent,116.0,2.0,1.055,1055.0,1.0,1.0
ds000102,sub-17,1,12,flanker,congruent,130.0,2.0,0.592,592.0,1.0,0.0
ds000102,sub-17,1,13,flanker,incongruent,140.0,2.0,1.035,1035.0,1.0,1.0
ds000102,sub-17,1,14,flanker,incongruent,154.0,2.0,0.831,831.0,1.0,1.0
ds000102,sub-17,1,15,flanker,congruent,164.0,2.0,0.657,657.0,1.0,0.0
ds000102,sub-17,1,16,flanker,incongruent,174.0,2.0,0.733,733.0,1.0,1.0
ds000102,sub-17,1,17,flanker,incongruent,184.0,2.0,0.665,665.0,1.0,1.0
ds000102,sub-17,1,18,flanker,incongruent,196.0,2.0,0.804,804.0,1.0,1.0
ds000102,sub-17,1,19,flanker,incongruent,208.0,2.0,0.655,655.0,1.0,1.0
ds000102,sub-17,1,20,flanker,congruent,222.0,2.0,0.608,608.0,1.0,0.0
ds000102,sub-17,1,21,flanker,congruent,234.0,2.0,0.515,515.0,1.0,0.0
ds000102,sub-17,1,22,flanker,congruent,246.0,2.0,0.567,567.0,1.0,0.0
ds000102,sub-17,1,23,flanker,congruent,260.0,2.0,0.576,576.0,1.0,0.0
ds000102,sub-17,1,24,flanker,incongruent,274.0,2.0,0.803,803.0,1.0,1.0
ds000102,sub-17,2,1,flanker,incongruent,0.0,2.0,1.067,1067.0,1.0,1.0
ds000102,sub-17,2,2,flanker,congruent,10.0,2.0,0.591,591.0,1.0,0.0
ds000102,sub-17,2,3,flanker,congruent,20.0,2.0,0.594,594.0,1.0,0.0
ds000102,sub-17,2,4,flanker,congruent,30.0,2.0,0.781,781.0,1.0,0.0
ds000102,sub-17,2,5,flanker,incongruent,40.0,2.0,0.586,586.0,1.0,1.0
ds000102,sub-17,2,6,flanker,congruent,52.0,2.0,0.483,483.0,1.0,0.0
ds000102,sub-17,2,7,flanker,incongruent,64.0,2.0,0.814,814.0,1.0,1.0
ds000102,sub-17,2,8,flanker,incongruent,76.0,2.0,0.76,760.0,1.0,1.0
ds000102,sub-17,2,9,flanker,congruent,88.0,2.0,0.654,654.0,1.0,0.0
ds000102,sub-17,2,10,flanker,congruent,102.0,2.0,0.575,575.0,1.0,0.0
ds000102,sub-17,2,11,flanker,incongruent,116.0,2.0,0.512,512.0,1.0,1.0
ds000102,sub-17,2,12,flanker,congruent,130.0,2.0,0.794,794.0,1.0,0.0
ds000102,sub-17,2,13,flanker,incongruent,144.0,2.0,0.732,732.0,1.0,1.0
ds000102,sub-17,2,14,flanker,incongruent,154.0,2.0,0.664,664.0,1.0,1.0
ds000102,sub-17,2,15,flanker,congruent,164.0,2.0,0.523,523.0,1.0,0.0
ds000102,sub-17,2,16,flanker,incongruent,174.0,2.0,0.735,735.0,1.0,1.0
ds000102,sub-17,2,17,flanker,incongruent,184.0,2.0,0.682,682.0,1.0,1.0
ds000102,sub-17,2,18,flanker,incongruent,196.0,2.0,0.748,748.0,1.0,1.0
ds000102,sub-17,2,19,flanker,incongruent,208.0,2.0,0.712,712.0,1.0,1.0
ds000102,sub-17,2,20,flanker,congruent,220.0,2.0,0.562,562.0,1.0,0.0
ds000102,sub-17,2,21,flanker,congruent,232.0,2.0,0.686,686.0,1.0,0.0
ds000102,sub-17,2,22,flanker,congruent,246.0,2.0,0.671,671.0,1.0,0.0
ds000102,sub-17,2,23,flanker,congruent,260.0,2.0,0.513,513.0,1.0,0.0
ds000102,sub-17,2,24,flanker,incongruent,274.0,2.0,0.795,795.0,1.0,1.0
ds000102,sub-18,1,1,flanker,incongruent,0.0,2.0,0.687,687.0,1.0,1.0
ds000102,sub-18,1,2,flanker,congruent,10.0,2.0,0.611,611.0,1.0,0.0
ds000102,sub-18,1,3,flanker,congruent,20.0,2.0,0.502,502.0,1.0,0.0
ds000102,sub-18,1,4,flanker,congruent,30.0,2.0,0.425,425.0,1.0,0.0
ds000102,sub-18,1,5,flanker,incongruent,42.0,2.0,0.564,564.0,1.0,1.0
ds000102,sub-18,1,6,flanker,congruent,52.0,2.0,0.416,416.0,1.0,0.0
ds000102,sub-18,1,7,flanker,incongruent,64.0,2.0,0.491,491.0,1.0,1.0
ds000102,sub-18,1,8,flanker,incongruent,76.0,2.0,0.502,502.0,1.0,1.0
ds000102,sub-18,1,9,flanker,congruent,88.0,2.0,0.448,448.0,1.0,0.0
ds000102,sub-18,1,10,flanker,incongruent,102.0,2.0,0.394,394.0,1.0,1.0
ds000102,sub-18,1,11,flanker,congruent,116.0,2.0,0.397,397.0,1.0,0.0
ds000102,sub-18,1,12,flanker,incongruent,130.0,2.0,0.503,503.0,1.0,1.0
ds000102,sub-18,1,13,flanker,incongruent,144.0,2.0,0.448,448.0,1.0,1.0
ds000102,sub-18,1,14,flanker,incongruent,154.0,2.0,0.444,444.0,1.0,1.0
ds000102,sub-18,1,15,flanker,congruent,164.0,2.0,0.432,432.0,1.0,0.0
ds000102,sub-18,1,16,flanker,congruent,174.0,2.0,0.386,386.0,1.0,0.0
ds000102,sub-18,1,17,flanker,incongruent,184.0,2.0,0.492,492.0,1.0,1.0
ds000102,sub-18,1,18,flanker,congruent,196.0,2.0,0.378,378.0,1.0,0.0
ds000102,sub-18,1,19,flanker,incongruent,208.0,2.0,0.484,484.0,1.0,1.0
ds000102,sub-18,1,20,flanker,congruent,220.0,2.0,0.375,375.0,1.0,0.0
ds000102,sub-18,1,21,flanker,congruent,232.0,2.0,0.402,402.0,1.0,0.0
ds000102,sub-18,1,22,flanker,incongruent,246.0,2.0,0.5,500.0,1.0,1.0
ds000102,sub-18,1,23,flanker,congruent,260.0,2.0,0.43,430.0,1.0,0.0
ds000102,sub-18,1,24,flanker,incongruent,274.0,2.0,0.479,479.0,1.0,1.0
ds000102,sub-18,2,1,flanker,incongruent,0.0,2.0,0.497,497.0,1.0,1.0
ds000102,sub-18,2,2,flanker,congruent,10.0,2.0,0.339,339.0,1.0,0.0
ds000102,sub-18,2,3,flanker,congruent,20.0,2.0,0.377,377.0,1.0,0.0
ds000102,sub-18,2,4,flanker,congruent,30.0,2.0,0.492,492.0,1.0,0.0
ds000102,sub-18,2,5,flanker,incongruent,40.0,2.0,0.399,399.0,1.0,1.0
ds000102,sub-18,2,6,flanker,congruent,52.0,2.0,0.475,475.0,1.0,0.0
ds000102,sub-18,2,7,flanker,incongruent,64.0,2.0,0.42,420.0,1.0,1.0
ds000102,sub-18,2,8,flanker,incongruent,76.0,2.0,0.337,337.0,1.0,1.0
ds000102,sub-18,2,9,flanker,congruent,88.0,2.0,0.37,370.0,1.0,0.0
ds000102,sub-18,2,10,flanker,incongruent,102.0,2.0,0.453,453.0,1.0,1.0
ds000102,sub-18,2,11,flanker,congruent,116.0,2.0,0.455,455.0,1.0,0.0
ds000102,sub-18,2,12,flanker,incongruent,130.0,2.0,0.464,464.0,1.0,1.0
ds000102,sub-18,2,13,flanker,incongruent,140.0,2.0,0.388,388.0,1.0,1.0
ds000102,sub-18,2,14,flanker,incongruent,150.0,2.0,0.36,360.0,1.0,1.0
ds000102,sub-18,2,15,flanker,congruent,164.0,2.0,0.353,353.0,1.0,0.0
ds000102,sub-18,2,16,flanker,congruent,174.0,2.0,0.332,332.0,1.0,0.0
ds000102,sub-18,2,17,flanker,incongruent,184.0,2.0,0.513,513.0,1.0,1.0
ds000102,sub-18,2,18,flanker,congruent,196.0,2.0,0.379,379.0,1.0,0.0
ds000102,sub-18,2,19,flanker,incongruent,208.0,2.0,0.414,414.0,1.0,1.0
ds000102,sub-18,2,20,flanker,congruent,220.0,2.0,0.473,473.0,1.0,0.0
ds000102,sub-18,2,21,flanker,congruent,232.0,2.0,0.42,420.0,1.0,0.0
ds000102,sub-18,2,22,flanker,incongruent,246.0,2.0,0.382,382.0,1.0,1.0
ds000102,sub-18,2,23,flanker,congruent,260.0,2.0,0.335,335.0,0.0,0.0
ds000102,sub-18,2,24,flanker,incongruent,274.0,2.0,0.419,419.0,1.0,1.0
ds000102,sub-19,1,1,flanker,congruent,0.0,2.0,0.791,791.0,1.0,0.0
ds000102,sub-19,1,2,flanker,incongruent,10.0,2.0,1.185,1185.0,1.0,1.0
ds000102,sub-19,1,3,flanker,congruent,20.0,2.0,0.814,814.0,1.0,0.0
ds000102,sub-19,1,4,flanker,incongruent,30.0,2.0,0.731,731.0,1.0,1.0
ds000102,sub-19,1,5,flanker,congruent,40.0,2.0,0.614,614.0,1.0,0.0
ds000102,sub-19,1,6,flanker,congruent,52.0,2.0,0.648,648.0,1.0,0.0
ds000102,sub-19,1,7,flanker,incongruent,64.0,2.0,0.866,866.0,1.0,1.0
ds000102,sub-19,1,8,flanker,incongruent,76.0,2.0,0.703,703.0,1.0,1.0
ds000102,sub-19,1,9,flanker,incongruent,88.0,2.0,0.76,760.0,1.0,1.0
ds000102,sub-19,1,10,flanker,congruent,102.0,2.0,0.595,595.0,1.0,0.0
ds000102,sub-19,1,11,flanker,incongruent,116.0,2.0,0.757,757.0,1.0,1.0
ds000102,sub-19,1,12,flanker,congruent,130.0,2.0,0.647,647.0,1.0,0.0
ds000102,sub-19,1,13,flanker,congruent,144.0,2.0,0.897,897.0,1.0,0.0
ds000102,sub-19,1,14,flanker,incongruent,154.0,2.0,0.787,787.0,1.0,1.0
ds000102,sub-19,1,15,flanker,congruent,164.0,2.0,0.543,543.0,1.0,0.0
ds000102,sub-19,1,16,flanker,incongruent,174.0,2.0,0.635,635.0,1.0,1.0
ds000102,sub-19,1,17,flanker,incongruent,184.0,2.0,1.022,1022.0,1.0,1.0
ds000102,sub-19,1,18,flanker,incongruent,196.0,2.0,0.649,649.0,1.0,1.0
ds000102,sub-19,1,19,flanker,congruent,208.0,2.0,0.564,564.0,1.0,0.0
ds000102,sub-19,1,20,flanker,congruent,220.0,2.0,0.607,607.0,1.0,0.0
ds000102,sub-19,1,21,flanker,incongruent,232.0,2.0,0.794,794.0,1.0,1.0
ds000102,sub-19,1,22,flanker,incongruent,246.0,2.0,0.548,548.0,1.0,1.0
ds000102,sub-19,1,23,flanker,congruent,260.0,2.0,0.453,453.0,1.0,0.0
ds000102,sub-19,1,24,flanker,congruent,274.0,2.0,0.567,567.0,1.0,0.0
ds000102,sub-19,2,1,flanker,congruent,0.0,2.0,0.772,772.0,1.0,0.0
ds000102,sub-19,2,2,flanker,incongruent,10.0,2.0,0.95,950.0,1.0,1.0
ds000102,sub-19,2,3,flanker,congruent,20.0,2.0,0.618,618.0,1.0,0.0
ds000102,sub-19,2,4,flanker,incongruent,30.0,2.0,0.655,655.0,1.0,1.0
ds000102,sub-19,2,5,flanker,congruent,42.0,2.0,0.537,537.0,1.0,0.0
ds000102,sub-19,2,6,flanker,congruent,52.0,2.0,0.524,524.0,1.0,0.0
ds000102,sub-19,2,7,flanker,incongruent,64.0,2.0,0.624,624.0,1.0,1.0
ds000102,sub-19,2,8,flanker,incongruent,76.0,2.0,0.578,578.0,1.0,1.0
ds000102,sub-19,2,9,flanker,incongruent,88.0,2.0,0.636,636.0,1.0,1.0
ds000102,sub-19,2,10,flanker,congruent,102.0,2.0,0.584,584.0,1.0,0.0
ds000102,sub-19,2,11,flanker,incongruent,116.0,2.0,0.624,624.0,1.0,1.0
ds000102,sub-19,2,12,flanker,congruent,126.0,2.0,0.685,685.0,1.0,0.0
ds000102,sub-19,2,13,flanker,congruent,136.0,2.0,1.129,1129.0,1.0,0.0
ds000102,sub-19,2,14,flanker,incongruent,150.0,2.0,0.595,595.0,1.0,1.0
ds000102,sub-19,2,15,flanker,congruent,164.0,2.0,0.845,845.0,1.0,0.0
ds000102,sub-19,2,16,flanker,incongruent,174.0,2.0,0.704,704.0,1.0,1.0
ds000102,sub-19,2,17,flanker,incongruent,184.0,2.0,0.868,868.0,1.0,1.0
ds000102,sub-19,2,18,flanker,incongruent,196.0,2.0,0.51,510.0,1.0,1.0
ds000102,sub-19,2,19,flanker,congruent,208.0,2.0,0.568,568.0,1.0,0.0
ds000102,sub-19,2,20,flanker,congruent,220.0,2.0,0.755,755.0,1.0,0.0
ds000102,sub-19,2,21,flanker,incongruent,234.0,2.0,0.662,662.0,1.0,1.0
ds000102,sub-19,2,22,flanker,incongruent,246.0,2.0,0.801,801.0,1.0,1.0
ds000102,sub-19,2,23,flanker,congruent,260.0,2.0,0.571,571.0,1.0,0.0
ds000102,sub-19,2,24,flanker,congruent,274.0,2.0,0.885,885.0,1.0,0.0
ds000102,sub-20,1,1,flanker,incongruent,0.0,2.0,1.106,1106.0,1.0,1.0
ds000102,sub-20,1,2,flanker,congruent,10.0,2.0,0.869,869.0,1.0,0.0
ds000102,sub-20,1,3,flanker,incongruent,20.0,2.0,1.081,1081.0,1.0,1.0
ds000102,sub-20,1,4,flanker,congruent,30.0,2.0,0.813,813.0,1.0,0.0
ds000102,sub-20,1,5,flanker,incongruent,40.0,2.0,0.977,977.0,1.0,1.0
ds000102,sub-20,1,6,flanker,congruent,52.0,2.0,0.797,797.0,1.0,0.0
ds000102,sub-20,1,7,flanker,incongruent,64.0,2.0,0.869,869.0,1.0,1.0
ds000102,sub-20,1,8,flanker,congruent,76.0,2.0,0.706,706.0,1.0,0.0
ds000102,sub-20,1,9,flanker,incongruent,88.0,2.0,0.805,805.0,1.0,1.0
ds000102,sub-20,1,10,flanker,incongruent,102.0,2.0,0.669,669.0,1.0,1.0
ds000102,sub-20,1,11,flanker,congruent,116.0,2.0,0.656,656.0,1.0,0.0
ds000102,sub-20,1,12,flanker,congruent,130.0,2.0,0.834,834.0,1.0,0.0
ds000102,sub-20,1,13,flanker,congruent,144.0,2.0,0.676,676.0,1.0,0.0
ds000102,sub-20,1,14,flanker,congruent,154.0,2.0,0.655,655.0,1.0,0.0
ds000102,sub-20,1,15,flanker,incongruent,164.0,2.0,0.938,938.0,1.0,1.0
ds000102,sub-20,1,16,flanker,incongruent,174.0,2.0,0.823,823.0,1.0,1.0
ds000102,sub-20,1,17,flanker,incongruent,184.0,2.0,0.763,763.0,1.0,1.0
ds000102,sub-20,1,18,flanker,incongruent,196.0,2.0,0.837,837.0,1.0,1.0
ds000102,sub-20,1,19,flanker,congruent,208.0,2.0,0.919,919.0,1.0,0.0
ds000102,sub-20,1,20,flanker,congruent,220.0,2.0,0.867,867.0,1.0,0.0
ds000102,sub-20,1,21,flanker,incongruent,232.0,2.0,1.661,1661.0,1.0,1.0
ds000102,sub-20,1,22,flanker,congruent,246.0,2.0,0.792,792.0,1.0,0.0
ds000102,sub-20,1,23,flanker,incongruent,260.0,2.0,0.761,761.0,1.0,1.0
ds000102,sub-20,1,24,flanker,congruent,274.0,2.0,0.819,819.0,1.0,0.0
ds000102,sub-20,2,1,flanker,incongruent,0.0,2.0,0.767,767.0,1.0,1.0
ds000102,sub-20,2,2,flanker,congruent,10.0,2.0,0.58,580.0,1.0,0.0
ds000102,sub-20,2,3,flanker,incongruent,20.0,2.0,0.695,695.0,1.0,1.0
ds000102,sub-20,2,4,flanker,congruent,30.0,2.0,0.785,785.0,1.0,0.0
ds000102,sub-20,2,5,flanker,incongruent,42.0,2.0,0.797,797.0,1.0,1.0
ds000102,sub-20,2,6,flanker,congruent,52.0,2.0,0.615,615.0,1.0,0.0
ds000102,sub-20,2,7,flanker,incongruent,64.0,2.0,0.947,947.0,1.0,1.0
ds000102,sub-20,2,8,flanker,congruent,76.0,2.0,0.654,654.0,1.0,0.0
ds000102,sub-20,2,9,flanker,incongruent,88.0,2.0,0.746,746.0,1.0,1.0
ds000102,sub-20,2,10,flanker,incongruent,102.0,2.0,0.883,883.0,1.0,1.0
ds000102,sub-20,2,11,flanker,congruent,116.0,2.0,0.557,557.0,1.0,0.0
ds000102,sub-20,2,12,flanker,congruent,130.0,2.0,0.687,687.0,1.0,0.0
ds000102,sub-20,2,13,flanker,congruent,144.0,2.0,0.792,792.0,1.0,0.0
ds000102,sub-20,2,14,flanker,congruent,154.0,2.0,0.821,821.0,1.0,0.0
ds000102,sub-20,2,15,flanker,incongruent,164.0,2.0,0.768,768.0,1.0,1.0
ds000102,sub-20,2,16,flanker,incongruent,174.0,2.0,0.732,732.0,1.0,1.0
ds000102,sub-20,2,17,flanker,incongruent,184.0,2.0,0.648,648.0,1.0,1.0
ds000102,sub-20,2,18,flanker,incongruent,196.0,2.0,0.707,707.0,1.0,1.0
ds000102,sub-20,2,19,flanker,congruent,208.0,2.0,0.677,677.0,1.0,0.0
ds000102,sub-20,2,20,flanker,congruent,220.0,2.0,1.343,1343.0,1.0,0.0
