dataset_accession,participant_id,run_id,trial_index,task_paradigm,stimulus_condition,raw_onset_sec,raw_duration_sec,raw_response_time_sec,response_time_ms,accuracy,is_cognitive_conflict,prev_response_time_ms,prev_accuracy,cumulative_trial_num,rt_zscore_subject
ds000164,sub-009,1,85,stroop,congruent,357.509,1.0,0.605,605.0,1.0,0.0,645.0,1.0,85,-0.8017293979634895
ds000164,sub-009,1,86,stroop,neutral,368.012,1.0,0.869,869.0,1.0,0.0,605.0,1.0,86,0.6888097644475051
ds000164,sub-009,1,87,stroop,incongruent,372.515,1.0,0.61,610.0,1.0,1.0,869.0,1.0,87,-0.7734994895844934
ds000164,sub-009,1,88,stroop,neutral,375.517,1.0,0.599,599.0,1.0,0.0,610.0,1.0,88,-0.8356052880182849
ds000164,sub-009,1,89,stroop,congruent,378.518,1.0,0.618,618.0,1.0,0.0,599.0,1.0,89,-0.7283316361780997
ds000164,sub-009,1,90,stroop,incongruent,384.519,1.0,0.624,624.0,0.0,1.0,618.0,1.0,90,-0.6944557461233043
ds000164,sub-009,1,91,stroop,congruent,392.021,1.0,1.494,1494.0,1.0,0.0,624.0,0.0,91,4.217548311822019
ds000164,sub-009,1,92,stroop,neutral,395.023,1.0,0.693,693.0,1.0,0.0,1494.0,1.0,92,-0.304883010493158
ds000164,sub-009,1,93,stroop,incongruent,398.024,1.0,0.772,772.0,1.0,1.0,693.0,1.0,93,0.14114954189498055
ds000164,sub-009,1,94,stroop,congruent,401.025,1.0,0.709,709.0,1.0,0.0,772.0,1.0,94,-0.21454730368037045
ds000164,sub-009,1,95,stroop,incongruent,407.026,1.0,0.627,627.0,1.0,1.0,709.0,1.0,95,-0.6775178010959066
ds000164,sub-009,1,96,stroop,neutral,414.528,1.0,0.97,970.0,0.0,0.0,627.0,1.0,96,1.2590539137032266
ds000164,sub-009,1,97,stroop,congruent,417.531,1.0,1.141,1141.0,1.0,0.0,970.0,0.0,97,2.2245167802648935
ds000164,sub-009,1,98,stroop,congruent,426.532,1.0,0.646,646.0,1.0,0.0,1141.0,1.0,98,-0.5702441492557214
ds000164,sub-009,1,99,stroop,neutral,429.535,1.0,0.865,865.0,1.0,0.0,646.0,1.0,99,0.6662258377443082
ds000164,sub-009,1,100,stroop,incongruent,432.536,1.0,1.154,1154.0,0.0,1.0,865.0,1.0,100,2.2979145420502833
ds000164,sub-009,1,101,stroop,congruent,435.537,1.0,0.771,771.0,1.0,0.0,1154.0,0.0,101,0.13550356021918133
ds000164,sub-009,1,102,stroop,neutral,438.538,1.0,0.713,713.0,1.0,0.0,771.0,1.0,102,-0.19196337697717356
ds000164,sub-009,1,103,stroop,incongruent,443.039,1.0,0.656,656.0,1.0,1.0,713.0,1.0,103,-0.5137843324977293
ds000164,sub-009,1,104,stroop,congruent,446.04,1.0,0.78,780.0,1.0,0.0,656.0,1.0,104,0.18631739530137434
ds000164,sub-009,1,105,stroop,congruent,452.041,1.0,0.7,700.0,1.0,0.0,780.0,1.0,105,-0.26536113876256345
ds000164,sub-009,1,106,stroop,neutral,455.043,1.0,0.659,659.0,1.0,0.0,700.0,1.0,106,-0.49684638747033155
ds000164,sub-009,1,107,stroop,incongruent,459.544,1.0,0.878,878.0,1.0,1.0,659.0,1.0,107,0.7396235995296981
ds000164,sub-009,1,108,stroop,neutral,462.546,1.0,0.652,652.0,1.0,0.0,878.0,1.0,108,-0.5363682592009261
ds000164,sub-009,1,109,stroop,neutral,465.547,1.0,0.724,724.0,0.0,0.0,652.0,1.0,109,-0.12985757854338212
ds000164,sub-009,1,110,stroop,congruent,474.548,1.0,0.646,646.0,1.0,0.0,724.0,0.0,110,-0.5702441492557214
ds000164,sub-009,1,111,stroop,neutral,479.051,1.0,0.606,606.0,1.0,0.0,646.0,1.0,111,-0.7960834162876903
ds000164,sub-009,1,112,stroop,congruent,485.052,1.0,0.578,578.0,1.0,0.0,606.0,1.0,112,-0.9541709032100686
ds000164,sub-009,1,113,stroop,incongruent,488.054,1.0,1.242,1242.0,1.0,1.0,578.0,1.0,113,2.794760929520615
ds000164,sub-009,1,114,stroop,incongruent,501.555,1.0,1.003,1002.9999999999999,0.0,1.0,1242.0,1.0,114,1.4453713090046003
ds000164,sub-009,1,115,stroop,incongruent,504.56,1.0,0.682,682.0,1.0,1.0,1002.9999999999999,0.0,115,-0.36698880892694946
ds000164,sub-009,1,116,stroop,neutral,512.061,1.0,0.774,774.0,1.0,0.0,682.0,1.0,116,0.152441505246579
ds000164,sub-009,1,117,stroop,incongruent,515.063,1.0,0.79,790.0,0.0,1.0,774.0,1.0,117,0.24277721205936656
ds000164,sub-009,1,118,stroop,neutral,518.064,1.0,0.659,659.0,1.0,0.0,790.0,0.0,118,-0.49684638747033155
ds000164,sub-009,1,119,stroop,incongruent,524.065,1.0,0.695,695.0,1.0,1.0,659.0,1.0,119,-0.29359104714155954
ds000164,sub-009,1,120,stroop,neutral,534.567,1.0,0.85,850.0,1.0,0.0,695.0,1.0,120,0.5815361126073199
ds000164,sub-010,1,1,stroop,incongruent,0.379,1.0,0.991,991.0,1.0,1.0,,,1,2.3940993383201667
ds000164,sub-010,1,2,stroop,neutral,3.383,1.0,0.843,843.0,0.0,0.0,991.0,1.0,2,1.086620732890703
ds000164,sub-010,1,3,stroop,incongruent,6.384,1.0,0.552,552.0,1.0,1.0,843.0,0.0,3,-1.4841649034604725
ds000164,sub-010,1,4,stroop,congruent,10.885,1.0,0.657,657.0,1.0,0.0,552.0,1.0,4,-0.5565618387976772
ds000164,sub-010,1,5,stroop,neutral,16.887,1.0,0.741,741.0,1.0,0.0,657.0,1.0,5,0.18552061293255906
ds000164,sub-010,1,6,stroop,neutral,19.889,1.0,0.85,850.0,1.0,0.0,741.0,1.0,6,1.148460937201556
ds000164,sub-010,1,7,stroop,incongruent,25.89,1.0,0.583,583.0,1.0,1.0,850.0,1.0,7,-1.210301141512409
ds000164,sub-010,1,8,stroop,congruent,30.392,1.0,0.68,680.0,1.0,0.0,583.0,1.0,8,-0.35337259606201726
ds000164,sub-010,1,9,stroop,congruent,33.393,1.0,0.784,784.0,1.0,0.0,680.0,1.0,9,0.5653961536992276
ds000164,sub-010,1,10,stroop,neutral,37.894,1.0,0.592,592.0,1.0,0.0,784.0,1.0,10,-1.1307923073984552
ds000164,sub-010,1,11,stroop,neutral,43.896,1.0,0.74,740.0,1.0,0.0,592.0,1.0,11,0.17668629803100863
ds000164,sub-010,1,12,stroop,congruent,46.898,1.0,0.744,744.0,1.0,0.0,740.0,1.0,12,0.21202355763721034
ds000164,sub-010,1,13,stroop,congruent,57.399,1.0,0.834,834.0,1.0,0.0,744.0,1.0,13,1.0071118987767491
ds000164,sub-010,1,14,stroop,congruent,61.903,1.0,0.552,552.0,1.0,0.0,834.0,1.0,14,-1.4841649034604725
ds000164,sub-010,1,15,stroop,neutral,64.904,1.0,0.706,706.0,1.0,0.0,552.0,1.0,15,-0.12368040862170604
ds000164,sub-010,1,16,stroop,neutral,67.905,1.0,0.76,760.0,0.0,0.0,706.0,1.0,16,0.35337259606201726
ds000164,sub-010,1,17,stroop,incongruent,70.906,1.0,0.697,697.0,1.0,1.0,760.0,0.0,17,-0.20318924273565991
ds000164,sub-010,1,18,stroop,congruent,73.907,1.0,0.506,506.0,1.0,0.0,697.0,1.0,18,-1.8905433889317922
ds000164,sub-010,1,19,stroop,congruent,78.408,1.0,0.522,522.0,1.0,0.0,506.0,1.0,19,-1.7491943505069854
ds000164,sub-010,1,20,stroop,congruent,81.41,1.0,0.706,706.0,1.0,0.0,522.0,1.0,20,-0.12368040862170604
ds000164,sub-010,1,21,stroop,congruent,84.411,1.0,0.745,745.0,1.0,0.0,706.0,1.0,21,0.22085787253876077
ds000164,sub-010,1,22,stroop,congruent,88.912,1.0,0.611,611.0,1.0,0.0,745.0,1.0,22,-0.962940324268997
ds000164,sub-010,1,23,stroop,congruent,93.413,1.0,0.718,718.0,1.0,0.0,611.0,1.0,23,-0.017668629803100862
ds000164,sub-010,1,24,stroop,incongruent,96.415,1.0,0.782,782.0,1.0,1.0,718.0,1.0,24,0.5477275238961268
ds000164,sub-010,1,25,stroop,congruent,102.416,1.0,0.728,728.0,1.0,0.0,782.0,1.0,25,0.07067451921240345
ds000164,sub-010,1,26,stroop,congruent,105.418,1.0,0.712,712.0,1.0,0.0,728.0,1.0,26,-0.07067451921240345
ds000164,sub-010,1,27,stroop,neutral,108.419,1.0,0.643,643.0,1.0,0.0,712.0,1.0,27,-0.6802422474193832
ds000164,sub-010,1,28,stroop,incongruent,111.42,1.0,0.972,972.0,1.0,1.0,643.0,1.0,28,2.2262473551907087
ds000164,sub-010,1,29,stroop,congruent,114.421,1.0,0.596,596.0,1.0,0.0,972.0,1.0,29,-1.0954550477922536
ds000164,sub-010,1,30,stroop,neutral,117.422,1.0,0.87,870.0,1.0,0.0,596.0,1.0,30,1.3251472352325646
ds000164,sub-010,1,31,stroop,incongruent,120.423,1.0,0.634,634.0,1.0,1.0,870.0,1.0,31,-0.759751081533337
ds000164,sub-010,1,32,stroop,congruent,123.424,1.0,0.638,638.0,1.0,0.0,634.0,1.0,32,-0.7244138219271353
ds000164,sub-010,1,33,stroop,congruent,135.425,1.0,0.774,774.0,1.0,0.0,638.0,1.0,33,0.47705300468372325
ds000164,sub-010,1,34,stroop,neutral,142.929,1.0,0.662,662.0,1.0,0.0,774.0,1.0,34,-0.512390264289925
ds000164,sub-010,1,35,stroop,congruent,148.931,1.0,0.688,688.0,1.0,0.0,662.0,1.0,35,-0.2826980768496138
ds000164,sub-010,1,36,stroop,incongruent,151.933,1.0,0.857,857.0,1.0,1.0,688.0,1.0,36,1.210301141512409
ds000164,sub-010,1,37,stroop,neutral,156.434,1.0,0.71,710.0,1.0,0.0,857.0,1.0,37,-0.08834314901550432
ds000164,sub-010,1,38,stroop,incongruent,159.436,1.0,0.919,919.0,1.0,1.0,710.0,1.0,38,1.7580286654085358
ds000164,sub-010,1,39,stroop,neutral,166.937,1.0,0.747,747.0,1.0,0.0,919.0,1.0,39,0.23852650234186162
ds000164,sub-010,1,40,stroop,neutral,169.939,1.0,0.826,826.0,1.0,0.0,747.0,1.0,40,0.9364373795643457
ds000164,sub-010,1,41,stroop,incongruent,174.441,1.0,0.702,702.0,1.0,1.0,826.0,1.0,41,-0.15901766822790775
ds000164,sub-010,1,42,stroop,neutral,177.442,1.0,0.664,664.0,1.0,0.0,702.0,1.0,42,-0.49472163448682416
